RGD symbol	NCBI gene ID	Gene Synonym
Pcdha13	116742	rCNRv08
Pcdha13	116742	rCNRv09
Pcdha13	116742	rCNRv10
Pcdha13	116742	rCNRv11
Pcdha13	116742	rCNRv12
Pcdha13	116742	rCNRv13
Pcdha13	116742	rCNRvc1
Pcdha13	116742	rCNRvc2
Pcdha13	116742	Cnr5
Pcdha12	116742	Cnr1
Pcdha12	116742	cnr5
Pcdha12	116742	MGC93781
Pcdha12	116742	Pcdha1
Pcdha12	116742	Pcdha10
Pcdha12	116742	Pcdha11
Pcdha12	116742	Pcdha12
Pcdha12	116742	Pcdha13
Pcdha12	116742	Pcdha2
Pcdha12	116742	Pcdha5
Pcdha12	116742	Pcdha6
Pcdha12	116742	Pcdha7
Pcdha12	116742	Pcdha8
Pcdha12	116742	Pcdha9
Pcdha12	116742	Pcdhac1
Pcdha12	116742	Pcdhac2
Pcdha12	116742	rCNRv01
Pcdha12	116742	rCNRv02
Pcdha12	116742	rCNRv05
Pcdha12	116742	rCNRv06
Pcdha12	116742	rCNRv07
Pcdha12	116742	rCNRv08
Pcdha12	116742	rCNRv09
Pcdha12	116742	rCNRv10
Pcdha12	116742	rCNRv11
Pcdha12	116742	rCNRv12
Pcdha12	116742	rCNRv13
Pcdha12	116742	rCNRvc1
Pcdha12	116742	rCNRvc2
Pcdha12	116742	Cnr5
Pcdha10	116742	Cnr1
Pcdha10	116742	cnr5
Pcdha10	116742	MGC93781
Pcdha10	116742	Pcdha1
Pcdha10	116742	Pcdha10
Pcdha10	116742	Pcdha11
Pcdha10	116742	Pcdha12
Pcdha10	116742	Pcdha13
Pcdha10	116742	Pcdha2
Pcdha10	116742	Pcdha5
Pcdha10	116742	Pcdha6
Pcdha10	116742	Pcdha7
Pcdha10	116742	Pcdha8
Pcdha10	116742	Pcdha9
Pcdha10	116742	Pcdhac1
Pcdha10	116742	Pcdhac2
Pcdha10	116742	rCNRv01
Pcdha10	116742	rCNRv02
Pcdha10	116742	rCNRv05
Pcdha10	116742	rCNRv06
Pcdha10	116742	rCNRv07
Pcdha10	116742	rCNRv08
Pcdha10	116742	rCNRv09
Pcdha10	116742	rCNRv10
Pcdha10	116742	rCNRv11
Pcdha10	116742	rCNRv12
Pcdha10	116742	rCNRv13
Pcdha10	116742	rCNRvc1
Pcdha10	116742	rCNRvc2
Pcdha10	116742	Cnr5
Pcdha4	116742	Cnr1
Pcdha4	116742	cnr5
Pcdha4	116742	MGC93781
Pcdha4	116742	Pcdha1
Pcdha4	116742	Pcdha10
Pcdha4	116742	Pcdha11
Pcdha4	116742	Pcdha12
Pcdha4	116742	Pcdha13
Pcdha4	116742	Pcdha2
Pcdha4	116742	Pcdha5
Pcdha4	116742	Pcdha6
Pcdha4	116742	Pcdha7
Pcdha4	116742	Pcdha8
Pcdha4	116742	Pcdha9
Pcdha4	116742	Pcdhac1
Pcdha4	116742	Pcdhac2
Pcdha4	116742	rCNRv01
Pcdha4	116742	rCNRv02
Pcdha4	116742	rCNRv05
Pcdha4	116742	rCNRv06
Pcdha4	116742	rCNRv07
Pcdha4	116742	rCNRv08
Pcdha4	116742	rCNRv09
Pcdha4	116742	rCNRv10
Pcdha4	116742	rCNRv11
Pcdha4	116742	rCNRv12
Pcdha4	116742	rCNRv13
Pcdha4	116742	rCNRvc1
Pcdha4	116742	rCNRvc2
Pcdha4	116742	Cnr5
Pcdha8	116742	Cnr1
Pcdha8	116742	cnr5
Pcdha8	116742	MGC93781
Pcdha8	116742	Pcdha1
Pcdha8	116742	Pcdha10
Pcdha8	116742	Pcdha11
Pcdha8	116742	Pcdha12
Pcdha8	116742	Pcdha13
Pcdha8	116742	Pcdha2
Pcdha8	116742	Pcdha5
Pcdha8	116742	Pcdha6
Pcdha8	116742	Pcdha7
Pcdha8	116742	Pcdha8
Pcdha8	116742	Pcdha9
Pcdha8	116742	Pcdhac1
Pcdha8	116742	Pcdhac2
Pcdha8	116742	rCNRv01
Pcdha8	116742	rCNRv02
Pcdha8	116742	rCNRv05
Pcdha8	116742	rCNRv06
Pcdha8	116742	rCNRv07
Pcdha8	116742	rCNRv08
Pcdha8	116742	rCNRv09
Pcdha8	116742	rCNRv10
Pcdha8	116742	rCNRv11
Pcdha8	116742	rCNRv12
Pcdha8	116742	rCNRv13
Pcdha8	116742	rCNRvc1
Pcdha8	116742	rCNRvc2
Pcdha8	116742	Cnr5
Pcdha11	116741	Cnr1
Pcdha11	116741	cnr5
Pcdha11	116741	MGC93781
Pcdha11	116741	Pcdha1
Pcdha11	116741	Pcdha10
Pcdha11	116741	Pcdha11
Pcdha11	116741	Pcdha12
Pcdha11	116741	Pcdha13
Pcdha11	116741	Pcdha2
Pcdha11	116741	Pcdha5
Pcdha11	116741	Pcdha6
Pcdha11	116741	Pcdha7
Pcdha11	116741	Pcdha8
Pcdha11	116741	Pcdha9
Pcdha11	116741	Pcdhac1
Pcdha11	116741	Pcdhac2
Pcdha11	116741	rCNRv01
Pcdha11	116741	rCNRv02
Pcdha11	116741	rCNRv05
Pcdha11	116741	rCNRv06
Pcdha11	116741	rCNRv07
Pcdha11	116741	rCNRv08
Pcdha11	116741	rCNRv09
Pcdha11	116741	rCNRv10
Pcdha11	116741	rCNRv11
Pcdha11	116741	rCNRv12
Pcdha11	116741	rCNRv13
Pcdha11	116741	rCNRvc1
Pcdha11	116741	rCNRvc2
Pcdha11	116741	Cnr5
Pcdhac2	116741	Cnr1
Pcdhac2	116741	cnr5
Pcdhac2	116741	MGC93781
Pcdhac2	116741	Pcdha1
Pcdhac2	116741	Pcdha10
Pcdhac2	116741	Pcdha11
Pcdhac2	116741	Pcdha12
Pcdhac2	116741	Pcdha13
Pcdhac2	116741	Pcdha2
Pcdhac2	116741	Pcdha5
Pcdhac2	116741	Pcdha6
Pcdhac2	116741	Pcdha7
Pcdhac2	116741	Pcdha8
Pcdhac2	116741	Pcdha9
Pcdhac2	116741	Pcdhac1
Pcdhac2	116741	Pcdhac2
Pcdhac2	116741	rCNRv01
Pcdhac2	116741	rCNRv02
Pcdhac2	116741	rCNRv05
Pcdhac2	116741	rCNRv06
Pcdhac2	116741	rCNRv07
Pcdhac2	116741	rCNRv08
Pcdhac2	116741	rCNRv09
Pcdhac2	116741	rCNRv10
Pcdhac2	116741	rCNRv11
Pcdhac2	116741	rCNRv12
Pcdhac2	116741	rCNRv13
Pcdhac2	116741	rCNRvc1
Pcdhac2	116741	rCNRvc2
Pcdhac2	116741	Cnr5
Pcdha6	116741	Cnr1
Pcdha6	116741	cnr5
Pcdha6	116741	MGC93781
Pcdha6	116741	Pcdha1
Pcdha6	116741	Pcdha10
Pcdha6	116741	Pcdha11
Pcdha6	116741	Pcdha12
Pcdha6	116741	Pcdha13
Pcdha6	116741	Pcdha2
Pcdha6	116741	Pcdha5
Pcdha6	116741	Pcdha6
Pcdha6	116741	Pcdha7
Pcdha6	116741	Pcdha8
Pcdha6	116741	Pcdha9
Pcdha6	116741	Pcdhac1
Pcdha6	116741	Pcdhac2
Pcdha6	116741	rCNRv01
Pcdha6	116741	rCNRv02
Pcdha6	116741	rCNRv05
Pcdha6	116741	rCNRv06
Pcdha6	116741	rCNRv07
Pcdha6	116741	rCNRv08
Pcdha6	116741	rCNRv09
Pcdha6	116741	rCNRv10
Pcdha6	116741	rCNRv11
Pcdha6	116741	rCNRv12
Pcdha6	116741	rCNRv13
Pcdha6	116741	rCNRvc1
Pcdha6	116741	rCNRvc2
Pcdha6	116741	Cnr5
Pcdha9	116741	Cnr1
Pcdha9	116741	cnr5
Pcdha9	116741	MGC93781
Pcdha9	116741	Pcdha1
Pcdha9	116741	Pcdha10
Pcdha9	116741	Pcdha11
Pcdha9	116741	Pcdha12
Pcdha9	116741	Pcdha13
Pcdha9	116741	Pcdha2
Pcdha9	116741	Pcdha5
Pcdha9	116741	Pcdha6
Pcdha9	116741	Pcdha7
Pcdha9	116741	Pcdha8
Pcdha9	116741	Pcdha9
Pcdha9	116741	Pcdhac1
Pcdha9	116741	Pcdhac2
Pcdha9	116741	rCNRv01
Pcdha9	116741	rCNRv02
Pcdha9	116741	rCNRv05
Pcdha9	116741	rCNRv06
Pcdha9	116741	rCNRv07
Pcdha9	116741	rCNRv08
Pcdha9	116741	rCNRv09
Pcdha9	116741	rCNRv10
Pcdha9	116741	rCNRv11
Pcdha9	116741	rCNRv12
Pcdha9	116741	rCNRv13
Pcdha9	116741	rCNRvc1
Pcdha9	116741	rCNRvc2
Pcdha9	116741	Cnr5
Pcdhac1	116741	Cnr1
Pcdhac1	116741	cnr5
Pcdhac1	116741	MGC93781
Pcdhac1	116741	Pcdha1
Pcdhac1	116741	Pcdha10
Pcdhac1	116741	Pcdha11
Pcdhac1	116741	Pcdha12
Pcdhac1	116741	Pcdha13
Pcdhac1	116741	Pcdha2
Pcdhac1	116741	Pcdha5
Pcdhac1	116741	Pcdha6
Pcdhac1	116741	Pcdha7
Pcdhac1	116741	Pcdha8
Pcdhac1	116741	Pcdha9
Pcdhac1	116741	Pcdhac1
Pcdhac1	116741	Pcdhac2
Pcdhac1	116741	rCNRv01
Pcdhac1	116741	rCNRv02
Pcdhac1	116741	rCNRv05
Pcdhac1	116741	rCNRv06
Pcdhac1	116741	rCNRv07
Pcdhac1	116741	rCNRv08
Pcdhac1	116741	rCNRv09
Pcdhac1	116741	rCNRv10
Pcdhac1	116741	rCNRv11
Pcdhac1	116741	rCNRv12
Pcdhac1	116741	rCNRv13
Pcdhac1	116741	rCNRvc1
Pcdhac1	116741	rCNRvc2
Pcdhac1	116741	Cnr5
Pcdha7	116741	Cnr1
Pcdha7	116741	cnr5
Pcdha7	116741	MGC93781
Pcdha7	116741	Pcdha1
Pcdha7	116741	Pcdha10
Pcdha7	116741	Pcdha11
Pcdha7	116741	Pcdha12
Pcdha7	116741	Pcdha13
Pcdha7	116741	Pcdha2
Pcdha7	116741	Pcdha5
Pcdha7	116741	Pcdha6
Pcdha7	116741	Pcdha7
Pcdha7	116741	Pcdha8
Pcdha7	116741	Pcdha9
Pcdha7	116741	Pcdhac1
Pcdha7	116741	Pcdhac2
Pcdha7	116741	rCNRv01
Pcdha7	116741	rCNRv02
Pcdha7	116741	rCNRv05
Pcdha7	116741	rCNRv06
Pcdha7	116741	rCNRv07
Pcdha7	116741	rCNRv08
Pcdha7	116741	rCNRv09
Pcdha7	116741	rCNRv10
Pcdha7	116741	rCNRv11
Pcdha7	116741	rCNRv12
Pcdha7	116741	rCNRv13
Pcdha7	116741	rCNRvc1
Pcdha7	116741	rCNRvc2
Pcdha7	116741	Cnr5
Pcdha13	116741	Cnr1
Pcdha13	116741	cnr5
Pcdha13	116741	MGC93781
Pcdha13	116741	Pcdha1
Pcdha13	116741	Pcdha10
Pcdha13	116741	Pcdha11
Pcdha13	116741	Pcdha12
Pcdha13	116741	Pcdha13
Pcdha13	116741	Pcdha2
Pcdha13	116741	Pcdha5
Pcdha13	116741	Pcdha6
Pcdha13	116741	Pcdha7
Pcdha13	116741	Pcdha8
Pcdha13	116741	Pcdha9
Pcdha13	116741	Pcdhac1
Pcdha13	116741	Pcdhac2
Pcdha13	116741	rCNRv01
Pcdha13	116741	rCNRv02
Pcdha13	116741	rCNRv05
Pcdha13	116741	rCNRv06
Pcdha13	116741	rCNRv07
Pcdha13	116741	rCNRv08
Pcdha13	116741	rCNRv09
Pcdha13	116741	rCNRv10
Pcdha13	116741	rCNRv11
Pcdha13	116741	rCNRv12
Pcdha13	116741	rCNRv13
Pcdha13	116741	rCNRvc1
Pcdha13	116741	rCNRvc2
Pcdha13	116741	Cnr5
Pcdha12	116741	Cnr1
Pcdha12	116741	cnr5
Pcdha12	116741	MGC93781
Pcdha12	116741	Pcdha1
Pcdha12	116741	Pcdha10
Pcdha12	116741	Pcdha11
Pcdha12	116741	Pcdha12
Pcdha12	116741	Pcdha13
Pcdha12	116741	Pcdha2
Pcdha12	116741	Pcdha5
Pcdha12	116741	Pcdha6
Pcdha12	116741	Pcdha7
Pcdha12	116741	Pcdha8
Pcdha12	116741	Pcdha9
Pcdha12	116741	Pcdhac1
Pcdha12	116741	Pcdhac2
Pcdha12	116741	rCNRv01
Pcdha12	116741	rCNRv02
Pcdha12	116741	rCNRv05
Pcdha12	116741	rCNRv06
Pcdha12	116741	rCNRv07
Pcdha12	116741	rCNRv08
Pcdha12	116741	rCNRv09
Pcdha12	116741	rCNRv10
Pcdha12	116741	rCNRv11
Pcdha12	116741	rCNRv12
Pcdha12	116741	rCNRv13
Pcdha12	116741	rCNRvc1
Pcdha12	116741	rCNRvc2
Pcdha12	116741	Cnr5
Pcdha10	116741	Cnr1
Pcdha10	116741	cnr5
Pcdha10	116741	MGC93781
Pcdha10	116741	Pcdha1
Pcdha10	116741	Pcdha10
Pcdha10	116741	Pcdha11
Pcdha10	116741	Pcdha12
Pcdha10	116741	Pcdha13
Pcdha10	116741	Pcdha2
Pcdha10	116741	Pcdha5
Pcdha10	116741	Pcdha6
Pcdha10	116741	Pcdha7
Pcdha10	116741	Pcdha8
Pcdha10	116741	Pcdha9
Pcdha10	116741	Pcdhac1
Pcdha10	116741	Pcdhac2
Pcdha10	116741	rCNRv01
Pcdha10	116741	rCNRv02
Pcdha10	116741	rCNRv05
Pcdha10	116741	rCNRv06
Pcdha10	116741	rCNRv07
Pcdha10	116741	rCNRv08
Pcdha10	116741	rCNRv09
Pcdha10	116741	rCNRv10
Pcdha10	116741	rCNRv11
Pcdha10	116741	rCNRv12
Pcdha10	116741	rCNRv13
Pcdha10	116741	rCNRvc1
Pcdha10	116741	rCNRvc2
Pcdha10	116741	Cnr5
Pcdha4	116741	Cnr1
Pcdha4	116741	cnr5
Pcdha4	116741	MGC93781
Pcdha4	116741	Pcdha1
Pcdha4	116741	Pcdha10
Pcdha4	116741	Pcdha11
Pcdha4	116741	Pcdha12
Pcdha4	116741	Pcdha13
Pcdha4	116741	Pcdha2
Pcdha4	116741	Pcdha5
Pcdha4	116741	Pcdha6
Pcdha4	116741	Pcdha7
Pcdha4	116741	Pcdha8
Pcdha4	116741	Pcdha9
Pcdha4	116741	Pcdhac1
Pcdha4	116741	Pcdhac2
Pcdha4	116741	rCNRv01
Pcdha4	116741	rCNRv02
Pcdha4	116741	rCNRv05
Pcdha4	116741	rCNRv06
Pcdha4	116741	rCNRv07
Pcdha4	116741	rCNRv08
Pcdha4	116741	rCNRv09
Pcdha4	116741	rCNRv10
Pcdha4	116741	rCNRv11
Pcdha4	116741	rCNRv12
Pcdha4	116741	rCNRv13
Pcdha4	116741	rCNRvc1
Pcdha4	116741	rCNRvc2
Pcdha4	116741	Cnr5
Pcdha8	116741	Cnr1
Pcdha8	116741	cnr5
Pcdha8	116741	MGC93781
Pcdha8	116741	Pcdha1
Pcdha8	116741	Pcdha10
Pcdha8	116741	Pcdha11
Pcdha8	116741	Pcdha12
Pcdha8	116741	Pcdha13
Pcdha8	116741	Pcdha2
Pcdha8	116741	Pcdha5
Pcdha8	116741	Pcdha6
Pcdha8	116741	Pcdha7
Pcdha8	116741	Pcdha8
Pcdha8	116741	Pcdha9
Pcdha8	116741	Pcdhac1
Pcdha8	116741	Pcdhac2
Pcdha8	116741	rCNRv01
Pcdha8	116741	rCNRv02
Pcdha8	116741	rCNRv05
Pcdha8	116741	rCNRv06
Pcdha8	116741	rCNRv07
Pcdha8	116741	rCNRv08
Pcdha8	116741	rCNRv09
Pcdha8	116741	rCNRv10
Pcdha8	116741	rCNRv11
Pcdha8	116741	rCNRv12
Pcdha8	116741	rCNRv13
Pcdha8	116741	rCNRvc1
Pcdha8	116741	rCNRvc2
Pcdha8	116741	Cnr5
Por	29441	CPR
Por	29441	P450R
Eme1	287634	LOC287634
Rfxank	306353	LOC306353
		
Ccr6	308163	LOC308163
Ccr6	308163	MGC108876
Amtn	689404	LOC689404
Armcx6	363496	MGC93796
		
Tmprss11a	686581	LOC686581
Hmox2	79239	Ho-2
		
Ttc39d	366531	LOC366531
Ttc39d	366531	RGD1311615
LOC100911585	100911585	LOC312707
LOC100911585	100911585	Lrpb7
Lrrc23	100911585	LOC312707
Lrrc23	100911585	Lrpb7
		
Olr285	293421	ratchr1-166658959-166659894_ORF
Mir3588	100526604	rno-mir-3588
Fam124a	691938	LOC691938
LOC298795	298795	MGC108952
Asb7	365277	LOC102549815
Asb7	365277	LOC365277
		
Fam163b	685169	LOC685169
		
Serping1	295703	C1 Inh
Serping1	295703	C1-IA
Serping1	295703	C1Inh
Serping1	295703	MGC72585
LOC498154	498154	
		
		
Olr877	404956	
Ankrd33	683410	LOC683410
Calu	64366	CBP-50
Calu	64366	Cbp50
Calu	64366	MGC124555
Calu	64366	Rcn
Sfxn1	364678	LOC364678
Sfxn1	364678	SLC64A1
Sfxn1	364678	TCC
		
		
Olr1222	103693050	LOC100910787
Olr1222	103693050	ratchr8-40372837-40373775_ORF
Olr1222	300548	LOC100910787
Olr1222	300548	ratchr8-40372837-40373775_ORF
		
		
Cacng8	140729	
		
		
Adgrb3	301309	Bai3
Adgrb3	301309	LOC301309
LOC103689942	287009	Ceacam10
LOC103689942	287009	LOC287009
Ceacam4	287009	Ceacam10
Ceacam4	287009	LOC287009
		
Cyb5d2	303293	MGC94212
		
Wee1	308937	LOC308937
Wee1	308937	MGC105683
LOC108350709		
		
		
Kif15	353302	Knsl7
		
		
Prb1	257652	Prpg1
		
RGD1306782	300091	LOC300091
Cpt1a	25757	CPT I
Cpt1a	25757	CPT-Ia
Cpt1a	25757	CPT1-L
Cpt1a	25757	CPTI-L
		
		
		
Rnf185	360967	MGC109455
		
		
		
Slc2a12	308028	LOC308028
		
Dbh	25699	
		
		
		
Dynll1	58945	8kD LC
Dynll1	58945	8kDLC
Dynll1	58945	Dlc8
Dynll1	58945	Dnclc1
Dynll1	58945	MGC72986
Dynll1	58945	Pin
Zfp868	494340	MGC105514
Zfp868	494340	MGC72612
Mprip	116504	M-rip
Mprip	116504	MGC114284
Mprip	116504	Mrip
Mprip	116504	p116Rip
Mprip	116504	Rhoip3
Mprip	116504	RIP3
		
		
Lyrm9	497962	LOC497962
Lyrm9	497962	RGD1562012
Olr81	293224	
		
Mir6333	102465167	rno-mir-6333
Dsg4	291754	
		
		
Aatf	114512	Ded
		
Evx1	103690342	NEWGENE_1565788
Evx1	108348126	NEWGENE_1565788
Hspbp1	246146	
		
Itpkc	308451	IP3K C
Itpkc	308451	IP3K-C
		
		
		
Herc2	308669	LOC308669
Hamp	84604	Hepc
Bco1	114106	Bcdo
Bco1	114106	Bcmo1
Dus3l	301122	MGC124806
		
Dnah11	117253	Dnahc11
Slc6a7	117100	Prot
Cnnm4	363216	LOC363216
		
Klhl23	311114	LOC311114
Klhl23	311114	RGD1307166
Cacul1	365493	LOC365493
Cacul1	365493	RGD1308127
		
Ccdc12	363151	LOC363151
Ccdc12	363151	RGD1306081
Vom1r37	494272	V1rd6
Snrnp48	291060	LOC291060
Snrnp48	291060	RGD1309020
		
Luc7l2	312251	LOC312251
		
Ndufc2	293130	LOC293130
Ndufc2	293130	MGC109009
		
		
Csnk2a2	307641	LOC307641
Efcab5	363653	LOC363653
Efcab5	363653	RGD1309650
	100911148	
Dhrs9	170635	Rdhl
LOC100909599	100909599	
		
		
		
Sap30l	360531	LOC360531
Sap30l	360531	RGD1309585
Tlcd3b	293493	Fam57b
Tlcd3b	293493	LOC293493
Tlcd3b	293493	RGD1308215
Adam8	499285	LOC499285
Adam8	499285	RGD1566394
Ak6		AK/ATPase
LOC301444	301444	Ac1-130
		
		
		
Kcnh8	246325	Elk1
Kcnh8	246325	ELK3
Kcnh8	246325	Ets-1
		
Mmachc	313520	LOC313520
Mmachc	313520	RGD1310806
LOC108348052	100911721	
Slc29a2	100911721	
LOC108348052	108348052	
Slc29a2	108348052	
LOC108348052	65194	
Slc29a2	65194	
		
Tas2r134	295589	GPCR
Tas2r134	295589	T2R134
Tas2r134	295589	T2R23
Tas2r134	295589	T2R34
Glrx5	362776	LOC362776
Glrx5	362776	RGD1308383
		
Pnmt	24661	
		
Enc1	294674	Nrpb
Drosha	310159	Etohi2
Drosha	310159	LOC310159
Drosha	310159	RGD1307626
Drosha	310159	Rn3
Pagr1	293500	LOC293500
Pagr1	293500	Pa1
Pagr1	293500	RGD1305592
Ncoa6	116464	Aib3
Ncoa6	116464	ASC-2
Ncoa6	116464	NRC
Ncoa6	116464	PRIP
Ncoa6	116464	RAP250
Ncoa6	116464	Trbp
		
Sypl2	362018	LOC362018
Sypl2	362018	Mg29
Pmvk	310645	LOC310645
Pmvk	310645	MGC105660
Mab21l3	295326	LOC295326
Mab21l3	295326	RGD1308694
Npffr2	78964	Gpr74
Npffr2	78964	Npff2
Npffr2	78964	Npgpr
		
Cog4	361407	LOC361407
Olr1295	367065	
		
		
Batf3	60462	B-ATF-3
Batf3	60462	JDP-1
Batf3	60462	Jdp1
Snrpa1	100361269	LOC100361269
Snrpa1	100361269	LOC292997
Phf23	360550	MGC94192
Olr326	293764	
Nt5dc2	290558	LOC290558
Nt5dc2	290558	MGC95062
Nt5dc2	290558	RGD1305524
		
Ccl26	685958	LOC685958
Mmrn1	500152	LOC500152
Kcng4	307900	LOC307900
Ncor1	54299	MGC116328
Ncor1	54299	N-CoR
Ncor1	54299	N-CoR1
Ncor1	54299	NCoR
Ncor1	54299	Rxrip13
Lpcat4	296048	Agpat7
Lpcat4	296048	LOC296048
Lpcat4	296048	RGD1311177
		
Kif3b	296284	LOC296284
Olr1335	300635	
Zfp1	498952	LOC498952
Zfp1	498952	RGD1565049
LOC103690041	103690041	
Olr429	296690	
Slit3	83467	Megf5
Slit3	83467	slit-3
Elac2	282826	
Vom2r53	286915	LOC286915
Vom2r53	286915	RGD1310577
Rabggta	58983	
Rps19l2	100910336	Rps19
Comt	24267	
		
Hsd17b10	63864	ABAD
Hsd17b10	63864	ERAB
Hsd17b10	63864	Hadh2
Hsd17b10	63864	HSD10
Hdac5	84580	
Zfyve27	309376	MGC72597
Mcm8	296178	LOC296178
Gemin4	497958	LOC497958
Gemin4	497958	RGD1563715
Spata7	192225	RSD-3
Spata7	192225	Wmp1
Rchy1	289508	MGC94651
Rchy1	289508	Pirh2
Eif2ak4	114859	
Olr1608	290006	ratchr15-25944434-25943481_ORF
Thpol1	103690065	NEWGENE_621438
Thpol1	103690065	Thpo
Thpo	103690065	NEWGENE_621438
Thpo	103690065	Thpo
Thpol1	108348162	NEWGENE_621438
Thpol1	108348162	Thpo
Thpo	108348162	NEWGENE_621438
Thpo	108348162	Thpo
Thpol1	81811	NEWGENE_621438
Thpol1	81811	Thpo
Thpo	81811	NEWGENE_621438
Thpo	81811	Thpo
Etv6	312777	LOC312777
Etv6	312777	MGC124677
Fermt2	289992	LOC289992
Fermt2	289992	Plekhc1
Impad1	103689950	gPAPP
Impad1	103689950	IMP 3
Impad1	103689950	LOC312952
Impad1	103689950	RGD1306455
Gpr171	688737	LOC688737
		
Zdhhc24	293665	LOC293665
Ildr2	685277	LOC685277
Brms1	100911841	
LOC108348098	100911841	
Brms1	108348098	
LOC108348098	108348098	
LOC681355	681355	
Obsl1	363259	LOC363259
Obsl1	363259	RGD1306073
Fam117a	497983	LOC497983
Fam117a	497983	RGD1561062
Olr289	405041	
Olr710	366113	ratchr3-73951132-73950188_ORF
Olr336	405032	
Kcnh2	117018	ERG-1
Kcnh2	117018	ERG1
Kcnh2	117018	r-ERG
Kcnh2	117018	RERG
Tor3a	304884	LOC304884
Tor3a	304884	MGC105766
Olr735	405238	
Setd4	245975	Rda279
Adh6	310903	LOC310903
Adh1	310903	LOC310903
Adh6	24172	LOC310903
Adh1	24172	LOC310903
Capza1	691149	LOC691149
Tmem30a	300857	MGC94262
		
Pxmp2	29533	T44
Ankdd1b	100359662	LOC100359662
Zglp1	100360291	LOC100360291
Olr1265	100909989	LOC100909882
LOC100910111	100909989	LOC100909882
LOC108350226	100909989	LOC100909882
LOC108350227	100909989	LOC100909882
LOC108350228	100909989	LOC100909882
LOC100909989	100909989	LOC100909882
Olr1265	100910111	LOC100909882
LOC100910111	100910111	LOC100909882
LOC108350226	100910111	LOC100909882
LOC108350227	100910111	LOC100909882
LOC108350228	100910111	LOC100909882
LOC100909989	100910111	LOC100909882
Olr1265	108350226	LOC100909882
LOC100910111	108350226	LOC100909882
LOC108350226	108350226	LOC100909882
LOC108350227	108350226	LOC100909882
LOC108350228	108350226	LOC100909882
LOC100909989	108350226	LOC100909882
Olr1265	108350227	LOC100909882
LOC100910111	108350227	LOC100909882
LOC108350226	108350227	LOC100909882
LOC108350227	108350227	LOC100909882
LOC108350228	108350227	LOC100909882
LOC100909989	108350227	LOC100909882
Olr1265	108350228	LOC100909882
LOC100910111	108350228	LOC100909882
LOC108350226	108350228	LOC100909882
LOC108350227	108350228	LOC100909882
LOC108350228	108350228	LOC100909882
LOC100909989	108350228	LOC100909882
Olr1265	300584	LOC100909882
LOC100910111	300584	LOC100909882
LOC108350226	300584	LOC100909882
LOC108350227	300584	LOC100909882
LOC108350228	300584	LOC100909882
LOC100909989	300584	LOC100909882
Rtca	295395	MGC94866
Rtca	295395	Rtcd1
		
Ear1	100361909	Ear3
Ear1	100361909	LOC100361909
Ear1	100361909	Raf4
		
Vps9d1	307923	LOC307923
Vps9d1	307923	RGD1565149
		
		
Tasp1	311468	LOC311468
Tasp1	311468	MGC125209
Tasp1	311468	RGD1308591
		
LOC103694328	103694328	
LOC103694328	307970	
Gphn	64845	Geph
		
LOC100910294	100910162	Olp4
LOC100910224	100910162	Olp4
LOC100910162	100910162	Olp4
LOC100909885	100910162	Olp4
Olr1271	100910162	Olp4
LOC100910294	286959	Olp4
LOC100910224	286959	Olp4
LOC100910162	286959	Olp4
LOC100909885	286959	Olp4
Olr1271	286959	Olp4
		
Asap2	362719	Ddef2
Asap2	362719	LOC362719
Pitrm1	307081	LOC307081
LOC103689941	103689941	
Nacc1	171454	Btbd14b
Nacc1	171454	Nac-1
Nacc1	171454	Nac1
Nisch	306255	I-1
Nisch	306255	I1R
Nisch	306255	IR1
Npepl1	311671	LOC311671
		
Ncapg	305392	LOC305392
Ncapg	305392	RGD1562646
Olr1311	300613	
Chst12	304322	LOC304322
Chst12	304322	MGC112823
Cplx2	116657	CPX II
Zic4	315882	LOC315882
Tmem260	361030	LOC361030
Tmem260	361030	MGC188600
Tmem260	361030	RGD1562018
Mknk1	500526	MGC112775
Mknk1	500526	mnk1
Ifnar1	288264	LOC288264
		
Htr4	25324	5-HT-4
LOC24906	24906	DMT-1
LOC24906	24906	Itg
		
LOC498300	498300	
Olr1394	405985	
Lyl1	304663	MGC93688
Tor1b	311854	LOC311854
Tor1b	311854	MGC124854
Bcl6b	360551	LOC360551
Bcl6b	360551	RGD1563179
Olr1343	405982	
Idh2	361596	ICD-M
Idh2	361596	IDH
Idh2	361596	IDP
Idh2	361596	LOC361596
Taf11	309638	LOC309638
Taf11	309638	MGC105516
LOC688812	688812	
Nmi	311021	LOC311021
Nmi	311021	MGC112791
Yod1	363982	hshin7
Yod1	363982	MGC124915
RGD1561998	502533	LOC502533
LOC688932	688932	
Mir196c	100314204	rno-mir-196c
RGD1308134	287452	LOC287452
Zfp746	312303	LOC312303
Zfp746	312303	RGD1306209
Zfp746	312303	Znf746
Smim12	685634	LOC685634
		
Arfgef2	296380	Big2
		
		
		
Slc18a1	25693	CGAT
Slc18a1	25693	LOC684870
Slc18a1	25693	VAT1
Slc18a1	25693	VMAT-1
Slc18a1	25693	VMAT1
Itga2	170921	CD49B
Itga2	170921	GPIa
Itga2	170921	HPA-5
RGD1306750	362451	
Mettl27	688407	LOC688407
Mettl27	688407	Wbscr27
Znf442	100909622	LOC100909622
Znf442	100909622	LOC102555225
Olr894	405277	
LOC500877	500877	
		
Tmem164	367763	LOC367763
